,Time,Blink
0,21.51.5396,44.0
1,21.51.5836,44.0
2,21.51.6106,44.0
3,21.51.6216,42.666666666666664
4,21.51.6316,41.333333333333336
5,21.51.9714,41.333333333333336
6,21.51.9994,41.666666666666664
7,21.52.0154,37.333333333333336
8,21.52.0424,31.333333333333332
9,21.52.0624,27.333333333333332
10,21.52.0903,28.333333333333332
11,21.52.1103,29.333333333333332
12,21.52.1263,29.666666666666668
13,21.52.1423,29.333333333333332
14,21.52.1583,30.666666666666668
15,21.52.1873,32.0
16,21.52.2053,33.333333333333336
17,21.52.2223,33.666666666666664
18,21.52.2372,33.333333333333336
19,21.52.2542,33.666666666666664
20,21.52.2702,33.333333333333336
21,21.52.2862,34.666666666666664
22,21.52.3002,34.333333333333336
23,21.52.3152,36.0
24,21.52.3332,34.666666666666664
25,21.52.3482,34.666666666666664
26,21.52.3632,33.0
27,21.52.3752,33.0
28,21.52.3952,34.333333333333336
29,21.52.4111,34.333333333333336
30,21.52.4251,35.666666666666664
31,21.52.4431,36.0
32,21.52.4581,37.666666666666664
33,21.52.4741,37.666666666666664
34,21.52.4901,37.333333333333336
35,21.52.5061,37.0
36,21.52.5211,37.0
37,21.52.5411,37.333333333333336
38,21.52.5541,37.333333333333336
39,21.52.5711,37.333333333333336
40,21.52.6030,37.0
41,21.52.6160,37.0
42,21.52.6330,37.0
43,21.52.6480,37.0
44,21.52.6650,37.0
45,21.52.6790,37.0
46,21.52.6960,37.0
47,21.52.7120,37.0
48,21.52.7270,36.0
49,21.52.7470,36.333333333333336
50,21.52.7599,36.666666666666664
51,21.52.7749,38.0
52,21.52.7879,38.0
53,21.52.8099,39.666666666666664
54,21.52.8229,41.0
55,21.52.8429,42.666666666666664
56,21.52.8539,42.666666666666664
57,21.52.8719,42.666666666666664
58,21.52.8859,42.333333333333336
59,21.52.9029,42.0
60,21.52.9199,42.0
61,21.52.9388,40.666666666666664
62,21.52.9678,39.333333333333336
63,21.52.9818,38.0
64,21.52.9978,38.666666666666664
65,21.53.0188,39.333333333333336
66,21.53.0298,40.0
67,21.53.0508,40.666666666666664
68,21.53.0758,40.666666666666664
69,21.53.0918,41.333333333333336
70,21.53.1077,41.333333333333336
71,21.53.1238,41.333333333333336
72,21.53.1397,40.666666666666664
73,21.53.1557,40.0
74,21.53.1687,40.0
75,21.53.1807,40.0
76,21.53.2037,40.0
77,21.53.2197,40.0
78,21.53.2357,40.666666666666664
79,21.53.2517,40.666666666666664
80,21.53.2667,40.666666666666664
81,21.53.2826,40.0
82,21.53.2986,39.666666666666664
83,21.53.3146,39.666666666666664
84,21.53.3306,39.333333333333336
85,21.53.3466,39.666666666666664
86,21.53.3716,37.666666666666664
87,21.53.3956,36.333333333333336
88,21.53.4096,34.333333333333336
89,21.53.4236,33.0
90,21.53.4356,32.666666666666664
91,21.53.4595,31.333333333333332
92,21.53.4745,32.666666666666664
93,21.53.4905,31.333333333333332
94,21.53.5085,31.333333333333332
95,21.53.5195,31.0
96,21.53.5395,32.333333333333336
97,21.53.5545,34.666666666666664
98,21.53.5655,36.333333333333336
99,21.53.5785,38.333333333333336
100,21.53.6015,39.333333333333336
101,21.53.6175,40.0
102,21.53.6284,41.333333333333336
103,21.53.6494,42.666666666666664
104,21.53.6654,42.666666666666664
105,21.53.6824,42.666666666666664
106,21.53.6964,42.666666666666664
107,21.53.7134,42.666666666666664
108,21.53.7284,42.0
109,21.53.7394,41.333333333333336
110,21.53.7604,42.333333333333336
111,21.53.7714,42.333333333333336
112,21.53.7934,42.333333333333336
113,21.53.8083,41.0
114,21.53.8253,40.0
115,21.53.8373,39.0
116,21.53.8553,40.0
117,21.53.8843,41.0
118,21.53.9023,41.0
119,21.53.9193,40.0
120,21.53.9353,39.666666666666664
121,21.53.9473,39.666666666666664
122,21.53.9653,39.0
123,21.53.9782,38.333333333333336
124,21.53.9992,39.0
125,21.54.0132,39.666666666666664
126,21.54.0292,40.333333333333336
127,21.54.0432,40.333333333333336
128,21.54.0632,41.0
129,21.54.0792,41.333333333333336
130,21.54.0922,40.333333333333336
131,21.54.1112,38.666666666666664
132,21.54.1222,37.333333333333336
133,21.54.1551,37.666666666666664
134,21.54.1731,40.0
135,21.54.1881,41.0
136,21.54.2041,41.666666666666664
137,21.54.2211,41.0
138,21.54.2361,41.0
139,21.54.2511,41.0
140,21.54.2681,42.0
141,21.54.2841,42.0
142,21.54.2991,42.0
143,21.54.3161,40.333333333333336
144,21.54.3290,40.333333333333336
145,21.54.3460,39.0
146,21.54.3630,38.666666666666664
147,21.54.3770,38.666666666666664
148,21.54.3960,40.0
149,21.54.4070,39.666666666666664
150,21.54.4200,39.666666666666664
151,21.54.4340,39.0
152,21.54.4580,40.333333333333336
153,21.54.4730,40.333333333333336
154,21.54.4890,41.0
155,21.54.5080,40.0
156,21.54.5219,38.666666666666664
157,21.54.5369,38.0
158,21.54.5709,38.333333333333336
159,21.54.5879,38.666666666666664
160,21.54.6019,38.666666666666664
161,21.54.6179,38.0
162,21.54.6349,38.0
163,21.54.6479,38.0
164,21.54.6659,38.0
165,21.54.6768,39.333333333333336
166,21.54.6958,39.0
167,21.54.7118,39.666666666666664
168,21.54.7238,39.666666666666664
169,21.54.7438,40.666666666666664
170,21.54.7588,41.666666666666664
171,21.54.7788,42.0
172,21.54.7908,41.0
173,21.54.8278,39.666666666666664
174,21.54.8538,39.0
175,21.54.8748,39.333333333333336
176,21.54.9007,39.666666666666664
177,21.54.9227,39.666666666666664
178,21.54.9487,39.333333333333336
179,21.54.9647,38.666666666666664
180,21.54.9807,37.0
181,21.54.9967,37.333333333333336
182,21.55.0187,38.666666666666664
183,21.55.0436,40.333333333333336
184,21.55.0596,40.0
185,21.55.0746,39.0
186,21.55.0866,38.0
187,21.55.1076,38.0
188,21.55.1226,38.333333333333336
189,21.55.1386,38.333333333333336
190,21.55.1546,38.333333333333336
191,21.55.1706,38.333333333333336
192,21.55.1816,38.333333333333336
193,21.55.2025,38.0
194,21.55.2185,37.666666666666664
195,21.55.2345,38.333333333333336
196,21.55.2515,38.333333333333336
197,21.55.2665,38.333333333333336
198,21.55.2825,37.666666666666664
199,21.55.2975,38.0
200,21.55.3135,37.666666666666664
201,21.55.3295,37.0
202,21.55.3445,36.333333333333336
203,21.55.3565,36.666666666666664
204,21.55.3764,37.0
205,21.55.3874,37.333333333333336
206,21.55.4084,38.0
207,21.55.4344,37.666666666666664
208,21.55.4564,38.0
209,21.55.4684,37.333333333333336
210,21.55.4874,38.333333333333336
211,21.55.5034,38.0
212,21.55.5194,37.333333333333336
213,21.55.5354,36.333333333333336
214,21.55.5513,37.666666666666664
215,21.55.5634,37.666666666666664
216,21.55.5833,37.666666666666664
217,21.55.5993,35.0
218,21.55.6153,35.333333333333336
219,21.55.6313,35.333333333333336
220,21.55.6483,36.333333333333336
221,21.55.6633,36.333333333333336
222,21.55.6793,36.333333333333336
223,21.55.6913,36.333333333333336
224,21.55.7113,36.0
225,21.55.7273,35.0
226,21.55.7392,35.0
227,21.55.7592,35.0
228,21.55.7742,35.666666666666664
229,21.55.7912,34.666666666666664
230,21.55.8062,34.666666666666664
231,21.55.8222,34.666666666666664
232,21.55.8502,36.666666666666664
233,21.55.8692,37.666666666666664
234,21.55.8852,38.0
235,21.55.9001,37.666666666666664
236,21.55.9181,37.666666666666664
237,21.55.9321,38.333333333333336
238,21.55.9481,37.333333333333336
239,21.55.9641,36.0
240,21.55.9801,36.0
241,21.55.9961,37.0
242,21.56.0071,37.0
243,21.56.0291,35.666666666666664
244,21.56.0441,34.333333333333336
245,21.56.0611,35.0
246,21.56.0730,36.0
247,21.56.0920,36.666666666666664
248,21.56.1030,36.333333333333336
249,21.56.1240,36.333333333333336
250,21.56.1550,37.0
251,21.56.1710,37.0
252,21.56.1870,36.666666666666664
253,21.56.2030,35.666666666666664
254,21.56.2190,36.333333333333336
255,21.56.2350,36.0
256,21.56.2450,37.0
257,21.56.2679,36.0
258,21.56.2829,36.666666666666664
259,21.56.2969,35.666666666666664
260,21.56.3129,36.666666666666664
261,21.56.3309,36.0
262,21.56.3449,36.0
263,21.56.3629,35.0
264,21.56.3769,36.0
265,21.56.3939,36.666666666666664
266,21.56.4089,37.333333333333336
267,21.56.4209,37.0
268,21.56.4409,37.0
269,21.56.4588,37.0
270,21.56.4708,37.333333333333336
271,21.56.4898,37.333333333333336
272,21.56.5048,37.333333333333336
273,21.56.5218,37.333333333333336
274,21.56.5388,37.666666666666664
275,21.56.5708,38.0
276,21.56.5838,38.0
277,21.56.6018,38.0
278,21.56.6167,37.666666666666664
279,21.56.6367,37.666666666666664
280,21.56.6477,37.666666666666664
281,21.56.6587,38.0
282,21.56.6827,38.0
283,21.56.7107,38.0
284,21.56.7267,38.0
285,21.56.7437,38.0
286,21.56.7587,38.333333333333336
287,21.56.7746,38.333333333333336
288,21.56.7906,38.333333333333336
289,21.56.8066,37.333333333333336
290,21.56.8216,37.333333333333336
291,21.56.8386,36.333333333333336
292,21.56.8546,37.0
293,21.56.8696,37.0
294,21.56.8846,38.0
295,21.56.9016,38.333333333333336
296,21.56.9166,38.333333333333336
297,21.56.9336,37.333333333333336
298,21.56.9485,36.0
299,21.56.9645,35.0
300,21.56.9875,36.0
301,21.57.0115,37.0
302,21.57.0275,37.666666666666664
303,21.57.0445,36.333333333333336
304,21.57.0565,36.0
305,21.57.0745,36.333333333333336
306,21.57.0905,37.666666666666664
307,21.57.1055,38.333333333333336
308,21.57.1224,38.333333333333336
309,21.57.1374,37.666666666666664
310,21.57.1544,36.666666666666664
311,21.57.1704,35.666666666666664
312,21.57.1854,36.333333333333336
313,21.57.1974,37.333333333333336
314,21.57.2184,38.333333333333336
315,21.57.2344,38.333333333333336
316,21.57.2504,37.0
317,21.57.2634,36.333333333333336
318,21.57.2814,36.333333333333336
319,21.57.2973,37.666666666666664
320,21.57.3133,38.666666666666664
321,21.57.3293,38.666666666666664
322,21.57.3423,37.333333333333336
323,21.57.3613,37.0
324,21.57.3773,37.333333333333336
325,21.57.4033,38.666666666666664
326,21.57.4253,39.0
327,21.57.4413,39.0
328,21.57.4573,38.666666666666664
329,21.57.4682,38.333333333333336
330,21.57.4872,38.333333333333336
331,21.57.4982,38.333333333333336
332,21.57.5192,38.666666666666664
333,21.57.5352,38.666666666666664
334,21.57.5512,38.0
335,21.57.5662,37.666666666666664
336,21.57.5822,36.666666666666664
337,21.57.5982,36.666666666666664
338,21.57.6142,37.0
339,21.57.6302,37.0
340,21.57.6471,37.666666666666664
341,21.57.6611,37.666666666666664
342,21.57.6781,38.333333333333336
343,21.57.6951,38.666666666666664
344,21.57.7111,38.666666666666664
345,21.57.7261,38.666666666666664
346,21.57.7421,38.666666666666664
347,21.57.7581,38.333333333333336
348,21.57.7741,37.666666666666664
349,21.57.7891,36.666666666666664
350,21.57.8200,36.0
351,21.57.8370,37.0
352,21.57.8540,38.0
353,21.57.8660,39.0
354,21.57.8850,38.0
355,21.57.9010,38.0
356,21.57.9160,38.0
357,21.57.9330,38.666666666666664
358,21.57.9480,38.333333333333336
359,21.57.9640,38.333333333333336
360,21.57.9800,38.666666666666664
361,21.57.9959,39.0
362,21.58.0119,39.0
363,21.58.0279,39.0
364,21.58.0429,38.0
365,21.58.0599,37.0
366,21.58.0749,36.0
367,21.58.0909,37.0
368,21.58.1069,38.0
369,21.58.1239,39.0
370,21.58.1389,38.666666666666664
371,21.58.1549,37.333333333333336
372,21.58.1718,37.0
373,21.58.1868,37.0
374,21.58.2038,38.0
375,21.58.2348,38.333333333333336
376,21.58.2508,37.666666666666664
377,21.58.2658,37.666666666666664
378,21.58.2818,36.333333333333336
379,21.58.2968,36.0
380,21.58.3088,36.0
381,21.58.3308,37.0
382,21.58.3437,38.333333333333336
383,21.58.3607,38.333333333333336
384,21.58.3757,38.666666666666664
385,21.58.3947,38.333333333333336
386,21.58.4077,38.333333333333336
387,21.58.4207,38.0
388,21.58.4427,37.0
389,21.58.4567,36.333333333333336
390,21.58.4797,32.666666666666664
391,21.58.4917,30.333333333333332
392,21.58.5027,27.666666666666668
393,21.58.5186,28.0
394,21.58.5386,28.0
395,21.58.5506,27.666666666666668
396,21.58.5706,27.666666666666668
397,21.58.6036,29.333333333333332
398,21.58.6156,31.666666666666668
399,21.58.6356,33.666666666666664
400,21.58.6466,34.0
401,21.58.6586,34.0
402,21.58.6796,34.666666666666664
403,21.58.6935,34.666666666666664
404,21.58.7095,35.333333333333336
405,21.58.7245,35.333333333333336
406,21.58.7465,37.0
407,21.58.7575,37.0
408,21.58.7735,36.666666666666664
409,21.58.7895,36.666666666666664
410,21.58.8115,36.666666666666664
411,21.58.8235,38.0
412,21.58.8375,37.0
413,21.58.8585,37.666666666666664
414,21.58.8704,37.666666666666664
415,21.58.8834,38.666666666666664
416,21.58.8994,39.0
417,21.58.9164,39.0
418,21.58.9554,39.666666666666664
419,21.58.9784,39.333333333333336
420,21.58.9944,39.333333333333336
421,21.59.0104,38.666666666666664
422,21.59.0264,38.666666666666664
423,21.59.0413,38.666666666666664
424,21.59.0573,39.333333333333336
425,21.59.0743,40.333333333333336
426,21.59.0903,40.333333333333336
427,21.59.1063,39.666666666666664
428,21.59.1213,39.0
429,21.59.1363,39.0
430,21.59.1513,39.666666666666664
431,21.59.1633,39.666666666666664
432,21.59.1833,39.666666666666664
433,21.59.1993,40.0
434,21.59.2152,41.0
435,21.59.2312,41.0
436,21.59.2472,39.666666666666664
437,21.59.2632,39.333333333333336
438,21.59.2792,39.333333333333336
439,21.59.2922,40.666666666666664
440,21.59.3112,40.0
441,21.59.3232,41.0
442,21.59.3432,40.0
443,21.59.3712,40.666666666666664
444,21.59.3911,39.666666666666664
445,21.59.4061,39.333333333333336
446,21.59.4191,38.333333333333336
447,21.59.4381,39.0
448,21.59.4551,40.0
449,21.59.4671,41.0
450,21.59.4871,41.0
451,21.59.5031,41.0
452,21.59.5181,41.333333333333336
453,21.59.5341,41.666666666666664
454,21.59.5481,41.666666666666664
455,21.59.5640,40.666666666666664
456,21.59.5810,39.666666666666664
457,21.59.5960,38.666666666666664
458,21.59.6120,38.666666666666664
459,21.59.6280,38.666666666666664
460,21.59.6430,39.666666666666664
461,21.59.6590,40.666666666666664
462,21.59.6750,40.333333333333336
463,21.59.6920,40.333333333333336
464,21.59.7040,40.0
465,21.59.7230,40.333333333333336
466,21.59.7389,39.333333333333336
467,21.59.7559,38.333333333333336
468,21.59.7709,38.333333333333336
469,21.59.7859,39.333333333333336
470,21.59.8029,39.333333333333336
471,21.59.8189,40.0
472,21.59.8509,39.333333333333336
473,21.59.8659,40.666666666666664
474,21.59.8829,40.0
475,21.59.8989,41.0
476,21.59.9138,40.0
477,21.59.9288,38.666666666666664
478,21.59.9458,37.333333333333336
479,21.59.9608,37.333333333333336
480,21.59.9778,38.333333333333336
481,21.59.9938,38.333333333333336
482,22.00.0108,38.0
483,22.00.0248,38.333333333333336
484,22.00.0418,38.666666666666664
485,22.00.0568,37.666666666666664
486,22.00.0728,37.666666666666664
487,22.00.0907,37.666666666666664
488,22.00.1057,38.666666666666664
489,22.00.1217,38.666666666666664
490,22.00.1547,38.666666666666664
491,22.00.1667,39.0
492,22.00.1837,39.0
493,22.00.1987,39.0
494,22.00.2157,38.666666666666664
495,22.00.2327,38.666666666666664
496,22.00.2467,38.333333333333336
497,22.00.2577,38.666666666666664
498,22.00.2776,38.666666666666664
499,22.00.2986,39.0
500,22.00.3116,38.666666666666664
501,22.00.3266,38.666666666666664
502,22.00.3416,38.666666666666664
503,22.00.3626,38.666666666666664
504,22.00.3736,38.666666666666664
505,22.00.3896,38.666666666666664
506,22.00.4116,39.0
507,22.00.4236,39.0
508,22.00.4365,39.0
509,22.00.4545,38.666666666666664
510,22.00.4695,38.666666666666664
511,22.00.4845,39.333333333333336
512,22.00.5065,39.333333333333336
513,22.00.5195,39.333333333333336
514,22.00.5385,38.666666666666664
515,22.00.5715,39.0
516,22.00.5975,39.666666666666664
517,22.00.6124,39.666666666666664
518,22.00.6244,39.666666666666664
519,22.00.6354,39.0
520,22.00.6594,40.0
521,22.00.6754,40.0
522,22.00.6914,40.0
523,22.00.7084,39.0
524,22.00.7204,38.0
525,22.00.7314,38.0
526,22.00.7554,38.0
527,22.00.7714,39.0
528,22.00.7863,38.0
529,22.00.8023,38.0
530,22.00.8183,38.0
